Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
H3K4me1_peaks_TrynkaL2_0	0.1649048448464468	0.4322936995880654	0.05676861712558222	2.6214736140141977	0.34425075369036623	3.2711531088622713e-06
H3K4me1_TrynkaL2_0	0.409153823945981	0.65539382430106	0.043329073519032583	1.6018274447010645	0.10589922660664942	6.561532904567088e-08
H3K4me1_Trynka.extend.500L2_0	0.5811203827980431	0.7743618853639935	0.03659616775862752	1.3325326529341643	0.062975192132171	2.408309923719042e-07
H3K4me3_peaks_TrynkaL2_0	0.03954482676942521	0.17335882547139225	0.04146041312931666	4.3838559840506806	1.0484408838369859	0.0014579251226483785
H3K4me3_TrynkaL2_0	0.1262888642963558	0.318786771125795	0.04242303312471864	2.524266671507267	0.3359206162878036	7.547776575228085e-06
H3K4me3_Trynka.extend.500L2_0	0.2417387289954856	0.35255658822940605	0.03834238825697806	1.4584199631329655	0.15861086229875104	0.0038240452105212
H3K9ac_peaks_TrynkaL2_0	0.0370092460207822	0.21204309614964448	0.03416433766484944	5.729462741028922	0.9231297942591097	7.142260782369879e-07
H3K9ac_TrynkaL2_0	0.12039034691072659	0.3039091865580987	0.04136512537911409	2.524365070427593	0.34359171179885123	1.3732888264624595e-05
H3K9ac_Trynka.extend.500L2_0	0.2191390969440674	0.4315249468844421	0.0309788788134805	1.969182829089524	0.1413662794338679	1.309216282029426e-10
Intron_UCSCL2_0	0.3690176692149966	0.5064373663283464	0.024014849956833246	1.3723932715896225	0.06507777800428777	1.6161713902230025e-08
Intron_UCSC.extend.500L2_0	0.3778164615303836	0.5194629516296629	0.0211829458059214	1.374908201526016	0.05606676247010981	5.274208188072172e-11
PromoterFlanking_HoffmanL2_0	0.00793167905771344	0.03551189550222485	0.015908411156721126	4.477222949116941	2.0056801392197574	0.08291623480327473
PromoterFlanking_Hoffman.extend.500L2_0	0.03129055943651226	0.08696043546091636	0.023103599456664643	2.7791269004747856	0.7383568677811994	0.014881772656554106
Promoter_UCSCL2_0	0.02881251783419969	0.05117128048043426	0.020045741375415538	1.7760086353749798	0.6957302895487244	0.2686358123003121
Promoter_UCSC.extend.500L2_0	0.03572795156109743	0.07032109974575157	0.017805534814286324	1.9682376591195636	0.4983642788430662	0.05725264418047117
Repressed_HoffmanL2_0	0.434135039847117	0.4244633107882908	0.0705942595160862	0.9777218418899517	0.16260898807188276	0.8905458639632746
