Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6047063305317197	0.045696714445883475	0.890327652033937	0.06728067232650643	0.10576080498730785
SuperEnhancer_HniszL2_0	0.15905950503920463	0.23734161493503247	0.019417294052671605	1.4921561265800056	0.12207565997320106	0.0001253861497684184
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.23993851699636004	0.01866603103908964	1.4809022320922398	0.11520687622867248	6.894755858420325e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.26104243305383124	0.04938130527514692	2.0744333713450067	0.39241983146171316	0.006395897715731471
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.39794845829080794	0.05514919031351181	1.216785486636107	0.16862669769203065	0.19230944337619665
Transcribed_HoffmanL2_0	0.32865605497186035	0.3409153933649851	0.06477615088350988	1.0373014225895654	0.1970940437688149	0.8489135381656869
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7765874798347476	0.05240900597967148	1.0716362519281057	0.07232075225740699	0.3159005106959091
TSS_HoffmanL2_0	0.016945697975846642	0.09482591673796067	0.02363157614645048	5.595869634471222	1.3945472284548845	0.0012170535455032323
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11874348937664059	0.02040655894731562	3.670939040005007	0.630866031519881	3.1668090380284944e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.04757584924266851	0.013244899779697393	4.5911934516540915	1.278167349702796	0.005599619280654469
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07652120067254577	0.015383325404899884	3.0711513851163894	0.6174043364416887	0.0011878631156672528
UTR_5_UCSCL2_0	0.0049607802777949725	0.018938937174403113	0.008020403658897342	3.81773352453766	1.61676252721726	0.08255110042303308
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06717288573552233	0.016683676047183613	2.6496317798279616	0.6580869315786365	0.013896335135632293
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03567499860613224	0.023075534091407193	1.759461392217464	1.1380662347566275	0.5065015481248145
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.1723066470667095	0.03324544043882969	2.0319030680333503	0.3920424056515075	0.01067161077335312
34k_neg_enhs	0.003314623884382215	0.006071672770978214	0.010495993852669491	1.831783328294535	3.166571598703649	0.7930648540597831
2022_11_08_sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.02875168650372705	0.008354147243089069	12.90321273559219	3.7491831683705183	0.0016777235201047174
