Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
Repressed_Hoffman.extend.500L2_0	0.6791952705841263	0.6059880589208426	0.04392728740317515	0.8922147799993903	0.0646754906956235	0.09811807847570977
SuperEnhancer_HniszL2_0	0.15905950503920463	0.23833592037965712	0.019413433038753522	1.4984072804760245	0.12205138595124222	0.00010571458794704947
SuperEnhancer_Hnisz.extend.500L2_0	0.16202184843584946	0.2410979505309201	0.01869345785875358	1.4880582641073856	0.11537615475455473	5.733148859838062e-05
TFBS_ENCODEL2_0	0.12583794527205197	0.26266287764962676	0.04933595334507457	2.0873106047764036	0.3920594319814586	0.005786381511174037
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.40073859835442427	0.05465203541565928	1.225316747065339	0.16710657403854248	0.1717494763624549
Transcribed_HoffmanL2_0	0.32865605497186035	0.341295209989414	0.06396618984835846	1.038457088577406	0.19462957971011752	0.8423897597307719
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7785342469418115	0.05026627104049682	1.0743226539886113	0.06936392833387278	0.2784765412254214
TSS_HoffmanL2_0	0.016945697975846642	0.09423785232221199	0.02346874488755141	5.561166760822295	1.3849382256784182	0.0012105444407022655
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.11892822513062372	0.020370836426677072	3.6766501210498834	0.6297616745879107	2.929230187303565e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.04736877242940157	0.013256088292580877	4.571209999457344	1.2792470703573322	0.005912901292791703
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07597684541734565	0.01539330158903437	3.049303879048662	0.6178047270713903	0.0013306927162342092
UTR_5_UCSCL2_0	0.0049607802777949725	0.018773419980029106	0.008026985076010518	3.7843683712542378	1.618089217121797	0.08651911976502148
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06566242132021206	0.01662497303643579	2.5900515716340937	0.6557713936775045	0.01718377202108314
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03585665184364403	0.023048264679201232	1.7684203794819615	1.1367213299258083	0.5010476803426671
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17288163304806808	0.03306599090943292	2.0386835132424452	0.3899262710998482	0.009893439954641266
all_FANTOM5_hg19_enhancers_64k	0.006268915155593065	0.01193963145212313	0.013815541846936183	1.9045769731738524	2.2038170088504216	0.6815053780777711
ALL_BRAIN_EPs_N_1,569	0.0002985996515107213	0.011988881383591075	0.004871847748482907	40.150352898722694	16.31565115308911	0.01780644348895176
2022_11_08_sig_ES_sig_contact_EPs_in_Neural_22k	0.0022282579612454556	0.03066467625116365	0.008356866674782781	13.761726328142021	3.7504035978454757	0.0007686610758655206
