Category        Prop._SNPs      Prop._h2        Prop._h2_std_error      Enrichment      Enrichment_std_error    Enrichment_p
Repressed_HoffmanL2_0   0.434135039847117       0.42757374391000624     0.06935251048828338     0.9848865091852035      0.15974870517870715     0.9243026833403784
Repressed_Hoffman.extend.500L2_0        0.6791952705841263      0.6047187118132882      0.0439629149876935      0.8903458813740174      0.06472794627954963     0.0929026346836858
SuperEnhancer_HniszL2_0 0.15905950503920463     0.23793467152620013     0.019371611006752956    1.495884646865678       0.1217884527050319      0.00011081527128258216
SuperEnhancer_Hnisz.extend.500L2_0      0.16202184843584946     0.24063157621674663     0.01855838457704582     1.4851797985258866      0.1145424814999181      5.5766044394449496e-05
TFBS_ENCODEL2_0 0.12583794527205197     0.2669579051164582      0.049332338661852174    2.121442022430641       0.3920307070748767      0.004437657551326826
TFBS_ENCODE.extend.500L2_0      0.3270489849373251      0.403629987954073       0.05442935042745622     1.2341575927270458      0.16642568218912812     0.15383628622879278
Transcribed_HoffmanL2_0 0.32865605497186035     0.3403450146333513      0.06368843661946028     1.0355659343093246      0.19378446146356046     0.8534990872763385
Transcribed_Hoffman.extend.500L2_0      0.7246745137984073      0.7787637685389444      0.050292014820299345    1.0746393776938923      0.06939945294431835     0.2765927899342283
TSS_HoffmanL2_0 0.016945697975846642    0.09566655032822485     0.02328501353372131     5.645477127267468       1.37409586591891        0.0008961002995278416
TSS_Hoffman.extend.500L2_0      0.03234689764188474     0.12132284346743116     0.020341171020438163    3.75067942560077        0.628844572534807       1.734610329837146e-05
UTR_3_UCSCL2_0  0.01036241442310128     0.047297165334257485    0.013187787170009286    4.564299728142152       1.2726558340119372      0.005757221509483519
UTR_3_UCSC.extend.500L2_0       0.024916127887211197    0.07680781603167976     0.015359242461781249    3.0826545914103782      0.6164377760183496      0.0010814383207419463
UTR_5_UCSCL2_0  0.0049607802777949725   0.018496477971073705    0.008048926453696087    3.728542071066135       1.6225121861824872      0.09374592097647633
UTR_5_UCSC.extend.500L2_0       0.025351781423713072    0.06539487889301149     0.01658289733302653     2.5794983713390516      0.6541117192465036      0.017586128599608966
WeakEnhancer_HoffmanL2_0        0.020276090605870437    0.035710055585259484    0.023032077300321762    1.761190373400705       1.1359229818026852      0.5048288719325555
WeakEnhancer_Hoffman.extend.500L2_0     0.08480062350291277     0.17051856844682758     0.032987449159093594    2.010817390286883       0.389000078023725       0.011779429296943353
NEG_signES_noNeuralExp_Fantom_20k    0.002048930417725815    -0.02019140098523986    0.0089908596475709      -9.854605510542939      4.388074660705264       0.013162058196398718
all_FANTOM5_hg19_enhancers_64k    0.006268915155593065    0.011898538798196467    0.013721029672349644    1.8980219867197767      2.1887406882685077      0.681611435055253
any_Neuraltissue_expressed_enhancers_44k    0.00421998473786725     0.032089939783436223    0.011776235374182114    7.604278635295313       2.7905871953778054      0.018727214600778065
PsychENCODE_DER_03b_PFC_enhancers_18k    0.0032480260969385316   0.05198934207475809     0.008872592410189539    16.006442227715258      2.731687537410033       1.4442961855790865e-07
sig_ES_sig_contact_EPs_in_Neural_22k    0.0022282579612454556   0.02947949358353221     0.00836982062311831     13.229838778206377      3.75621708468624        0.0012686326510773776
ALL_BRAIN_EPs_N_1569    0.0002985996515107213   0.011201059430390275    0.00487187608250965     37.51196417584599       16.315746042773675      0.026925301840041466
