Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p
TFBS_ENCODEL2_0	0.12583794527205197	0.2602205563227058	0.04941275204555605	2.0679021400113373	0.3926697304118362	0.006743361318334779
TFBS_ENCODE.extend.500L2_0	0.3270489849373251	0.39853124296179865	0.05525039014346247	1.2185674358175191	0.16893613094090637	0.18947237215561738
Transcribed_HoffmanL2_0	0.32865605497186035	0.3404476585293714	0.06478291762387343	1.035878248336306	0.1971146328931021	0.8546370048681613
Transcribed_Hoffman.extend.500L2_0	0.7246745137984073	0.7748350904733026	0.05282395131172812	1.0692180775227995	0.0728933477111669	0.33632372530058385
TSS_HoffmanL2_0	0.016945697975846642	0.09596322906029198	0.023647273667700662	5.662984740851163	1.3954735710152533	0.0010412133613210846
TSS_Hoffman.extend.500L2_0	0.03234689764188474	0.12101697739466023	0.02041257590686452	3.741223617004929	0.6310520450169252	1.9599270816459176e-05
UTR_3_UCSCL2_0	0.01036241442310128	0.0478624854337113	0.013246072852019999	4.6188545911664995	1.2782805542393751	0.00524316212764092
UTR_3_UCSC.extend.500L2_0	0.024916127887211197	0.07711159591946891	0.015393023768967977	3.0948466900046814	0.6177935768610666	0.0010549997431648639
UTR_5_UCSCL2_0	0.0049607802777949725	0.019054804088527857	0.008017393759048369	3.841090115161796	1.6161557880189035	0.08002199979841736
UTR_5_UCSC.extend.500L2_0	0.025351781423713072	0.06850057772829317	0.016720422978543096	2.7020025371558463	0.659536412810165	0.0113618937449489
WeakEnhancer_HoffmanL2_0	0.020276090605870437	0.03537404018991233	0.02316678549574364	1.744618372324232	1.1425666784619848	0.5164638091173492
WeakEnhancer_Hoffman.extend.500L2_0	0.08480062350291277	0.17279909754659167	0.03339847461593461	2.0377102243907004	0.3938470406976126	0.010592376229909923
34k_neg_enhs	0.003314623884382215	0.006322916651495097	0.01050415872331771	1.907581937512519	3.1690348859220547	0.7748837308804102
2022_11_08_any_Neuraltissue_expressed_enhancers_44k	0.00421998473786725	0.03230750722037943	0.011843837056433144	7.655835086433846	2.8066066092975808	0.018616641183674253
